Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
"Saya masih percaya dengan China, saya heran... semua pejabat di Indonesia sama, China bajingan dan Kristen. menegakkan hukum Islam, mengusir Tiongkok.",1,1,0,1,1,1,0,0,0,0,0,1,percaya cina heran jabat indonesia cina bajing kristen tegak hukum islam usir tiongkok,"['percaya', 'cina', 'heran', 'jabat', 'indonesia', 'cina', 'bajing', 'kristen', 'tegak', 'hukum', 'islam', 'usir', 'tiongkok']"
HANCURKAN PKI? Rasakan URL-nya,1,0,0,1,0,1,0,0,0,0,0,1,hancur partai komunis indonesia uniform resource locator nya,"['hancur', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator', 'nya']"
Singkirkan rezim Jokowi secepatnya agar negara tidak semakin terpuruk dan berantakan,1,0,1,0,0,0,0,0,1,0,0,1,singkir rezim jokowi cepat negara puruk beranta,"['singkir', 'rezim', 'jokowi', 'cepat', 'negara', 'puruk', 'beranta']"
"USER Pak USER mengartikan Ijab & Qabul sebagai akad nikah yang baik, guna membuang ajaran Islam.",1,0,0,1,1,0,0,0,0,0,0,1,menga ikan ijab kabul akad nikah buang ajar islam,"['menga', 'ikan', 'ijab', 'kabul', 'akad', 'nikah', 'buang', 'ajar', 'islam']"
"Ingin Ahok keluar dari penjara? Jangan demo Rutan, tapi demo Jokowi minta amnesti atau grasi. Kalau tidak dikabulkan, hapus Ucapan Selamat 2 Tahun untuk Jokowi",1,0,1,0,0,0,0,0,1,0,0,1,ahok penjara demo rumah tahan demo jokowi amnesti grasi kabul hapus selamat 2 jokowi,"['ahok', 'penjara', 'demo', 'rumah', 'tahan', 'demo', 'jokowi', 'amnesti', 'grasi', 'kabul', 'hapus', 'selamat', '2', 'jokowi']"
Mari kita lawan dan hancurkan rezim antek komunis China!!!,1,1,1,0,0,1,0,0,0,0,0,1,mari lawan hancur rezim antek komunis cina,"['mari', 'lawan', 'hancur', 'rezim', 'antek', 'komunis', 'cina']"
"Semakin nakal polisi dengan kasus palsu, semakin kuat minat umat Islam untuk menggulingkan Jokowi pada tahun 2019...",1,0,1,0,0,0,0,0,1,0,0,1,nakal polisi palsu kuat minat umat islam guling jokowi 2019,"['nakal', 'polisi', 'palsu', 'kuat', 'minat', 'umat', 'islam', 'guling', 'jokowi', '2019']"
PENGGUNA RT Usir Duta Besar Myanmar,1,0,1,0,0,1,0,0,0,0,0,1,usir duta myanmar,"['usir', 'duta', 'myanmar']"
USER USER segera tangkap bajingan ini!! URL,1,1,1,0,0,0,0,0,1,0,0,1,tangkap bajing uniform resource locator,"['tangkap', 'bajing', 'uniform', 'resource', 'locator']"
Simpan PENGGUNA KPK Tolak Rekomendasi & Bubarkan Pansus KPK! - Tanda tangani petisinya! URL melalui USER,1,0,0,1,0,0,0,0,1,0,0,1,simpan komisi berantas korupsi tolak rekomendasi bubar panitia khusus komisi berantas korupsi tanda tangan petisi uniform resource locator,"['simpan', 'komisi', 'berantas', 'korupsi', 'tolak', 'rekomendasi', 'bubar', 'panitia', 'khusus', 'komisi', 'berantas', 'korupsi', 'tanda', 'tangan', 'petisi', 'uniform', 'resource', 'locator']"
USER Tangkap pelaku penodaan agama yang menghujat Kitab Suci semua agama,1,0,1,0,1,0,0,0,0,0,0,1,tangkap laku noda agama hujat kitab suci agama,"['tangkap', 'laku', 'noda', 'agama', 'hujat', 'kitab', 'suci', 'agama']"
"RT USER USER Semakin KPK menangkap Koruptor, semakin menunjukkan kegagalan KPK. Bubarkan polisi dan kejaksaan",1,0,0,1,0,0,0,0,1,0,0,1,komisi berantas korupsi tangkap koruptor gagal komisi berantas korupsi bubar polisi jaksa,"['komisi', 'berantas', 'korupsi', 'tangkap', 'koruptor', 'gagal', 'komisi', 'berantas', 'korupsi', 'bubar', 'polisi', 'jaksa']"
HANCURKAN PKI,1,0,0,1,0,1,0,0,0,0,0,1,hancur partai komunis indonesia,"['hancur', 'partai', 'komunis', 'indonesia']"
TERNYATA JOKOWI KOMUNIS!!!! DOWN!!!! URL,1,0,1,0,0,1,0,0,0,0,0,1,nyata jokowi komunis down uniform resource locator,"['nyata', 'jokowi', 'komunis', 'down', 'uniform', 'resource', 'locator']"
USER USER HTI dan Wahhabisme mungkin layak dibubarkan,1,0,0,1,1,0,0,0,0,0,0,1,hati wahhabisme layak bubar,"['hati', 'wahhabisme', 'layak', 'bubar']"
RT USER USER USER USER USER USER USER USER Pukul Jokowii,1,0,1,0,0,0,0,0,1,0,0,1,jokowi,['jokowi']
Saya keberatan diwakili Setya Novanto di DPR-RI. Memecat Setya Novanto dari DPR-RI.,1,0,1,0,0,0,0,0,1,0,0,1,berat wakil setya novanto dewan wakil rakyat ri pecat setya novanto dewan wakil rakyat ri,"['berat', 'wakil', 'setya', 'novanto', 'dewan', 'wakil', 'rakyat', 'ri', 'pecat', 'setya', 'novanto', 'dewan', 'wakil', 'rakyat', 'ri']"
RT USER : Betul..... PKI adalah zombie yang mengancam NKRI. Dan hanya umat Islam yang mampu menghancurkan URL PKI,1,0,0,1,0,1,0,0,0,0,0,1,partai komunis indonesia zombie ancam negara republik indonesia umat islam hancur uniform resource locator partai komunis indonesia,"['partai', 'komunis', 'indonesia', 'zombie', 'ancam', 'negara', 'republik', 'indonesia', 'umat', 'islam', 'hancur', 'uniform', 'resource', 'locator', 'partai', 'komunis', 'indonesia']"
"Jika istana dikuasai komunis, apa yang harus dilakukan rakyat? gulingkan jokowi jokowi, diktator rakyat bersama TNI URL",1,0,1,0,0,0,0,0,1,0,0,1,istana asai komunis laku rakyat guling jokowi jokowi diktator rakyat tentara nasional indonesia uniform resource locator,"['istana', 'asai', 'komunis', 'laku', 'rakyat', 'guling', 'jokowi', 'jokowi', 'diktator', 'rakyat', 'tentara', 'nasional', 'indonesia', 'uniform', 'resource', 'locator']"
Namun massa terus melakukan provokasi dengan meneriakkan “Hancurkan PKI!”,1,0,0,1,0,0,0,0,1,0,0,1,massa laku provokasi teriak hancur partai komunis indonesia,"['massa', 'laku', 'provokasi', 'teriak', 'hancur', 'partai', 'komunis', 'indonesia']"
PENGGUNA Rezim Anti-Islam! Tumbangkan 2019!,1,0,1,0,1,0,0,0,0,0,0,1,rezim anti islam tumbang 2019,"['rezim', 'anti', 'islam', 'tumbang', '2019']"
"PENGGUNA PENGGUNA Kalau ngaku negara demokrasi, bubarkan saja Komisi Pemberantasan Korupsi!!",1,0,0,1,0,0,0,0,1,0,0,1,negara demokrasi bubar komisi berantas korupsi,"['negara', 'demokrasi', 'bubar', 'komisi', 'berantas', 'korupsi']"
USER USER Bubarkan acara PKI!!!!,1,0,0,1,0,1,0,0,0,0,0,1,bubar acara partai komunis indonesia,"['bubar', 'acara', 'partai', 'komunis', 'indonesia']"
PENGGUNA PENGGUNA Ormas yang menghancurkan NKRI harus dibubarkan. !! Masih ingat PKI??,1,0,0,1,0,0,0,0,1,0,0,1,organisasi masyarakat hancur negara republik indonesia bubar partai komunis indonesia,"['organisasi', 'masyarakat', 'hancur', 'negara', 'republik', 'indonesia', 'bubar', 'partai', 'komunis', 'indonesia']"
Gulingkan Jokowi Secara Radikal Singkirkan JOKOWI,1,0,1,0,0,0,0,0,1,0,0,1,guling jokowi radikal singkir jokowi,"['guling', 'jokowi', 'radikal', 'singkir', 'jokowi']"
AHOKER CINA SEKARANG TELANJANG & AKAN MEMBAYAR ALAT TRADISIONAL + KORUPSI UNTUK LEGALISASI KEGIATANNYA CHINA = BANGSA DI INDONESIA BUKAN SUKU YANG MEMBUKA CHINA,1,0,0,1,0,1,0,0,0,0,0,1,ahoker cina telanjang bayar alat tradisional korupsi legalisasi giat cina bangsa indonesia suku buka cina,"['ahoker', 'cina', 'telanjang', 'bayar', 'alat', 'tradisional', 'korupsi', 'legalisasi', 'giat', 'cina', 'bangsa', 'indonesia', 'suku', 'buka', 'cina']"
"Tiongkok, tinggalkan kakimu di istana!",1,0,0,1,0,1,0,0,0,0,0,1,tiongkok tinggal kaki istana,"['tiongkok', 'tinggal', 'kaki', 'istana']"
"Usir saja, bila perlu, pukul jika terbukti mendukung radikalisme",1,0,1,0,0,0,0,0,1,0,0,1,usir bukti dukung radikalisme,"['usir', 'bukti', 'dukung', 'radikalisme']"
"Menurut TAP MPRS, dia harus dipecat..kalau jokowi diam..berarti jokowi pelanggar TAP MPRS! layak untuk digulingkan! Kalau MPR takut... 98 ULANGI",1,0,1,0,0,0,0,0,1,0,0,1,tap majelis musyawarat rakyat pecat jokowi diam bera i jokowi langgar tap majelis musyawarat rakyat layak guling majelis musyawarat rakyat takut 98 ulang,"['tap', 'majelis', 'musyawarat', 'rakyat', 'pecat', 'jokowi', 'diam', 'bera', 'i', 'jokowi', 'langgar', 'tap', 'majelis', 'musyawarat', 'rakyat', 'layak', 'guling', 'majelis', 'musyawarat', 'rakyat', 'takut', '98', 'ulang']"
PENGGUNA RT: PENGGUNA PENGGUNA PENGGUNA Hapus PDI P karena PDI P merupakan perubahan nama dari PKI,1,0,0,1,0,1,0,0,0,0,0,1,hapus partai demokrasi indonesia p partai demokrasi indonesia p rupa ubah nama partai komunis indonesia,"['hapus', 'partai', 'demokrasi', 'indonesia', 'p', 'partai', 'demokrasi', 'indonesia', 'p', 'rupa', 'ubah', 'nama', 'partai', 'komunis', 'indonesia']"
Pergantian Presiden 2019_Yang suka menebar janji akan mundur dari jabatannya,1,0,1,0,0,0,0,0,1,0,0,1,ganti presiden 2019 suka tebar janji mundur jabat,"['ganti', 'presiden', '2019', 'suka', 'tebar', 'janji', 'mundur', 'jabat']"
"Wah, dimana ini? Jadi sudah disepakati bahwa China harus diusir dari negara ini",1,0,0,1,0,1,0,0,0,0,0,1,pakat cina usir negara,"['pakat', 'cina', 'usir', 'negara']"
Mengajak mendesak pemerintah mengeluarkan peraturan Islam yang dilarang di Indonesia. USER dapat menerima salam dari USER,1,0,0,1,1,0,0,0,0,0,0,1,ajak desak perintah atur islam larang indonesia terima salam,"['ajak', 'desak', 'perintah', 'atur', 'islam', 'larang', 'indonesia', 'terima', 'salam']"
menggulingkan Jokowi. Buktikan bahwa Anda menyukai toilet. ha ha ha,1,1,1,0,0,0,0,0,1,0,0,1,guling jokowi bukti suka toilet,"['guling', 'jokowi', 'bukti', 'suka', 'toilet']"
Ratusan Ormas Islam Gerebek LBH Jakarta: Hancurkan PKI! URL URL,1,0,0,1,0,1,0,0,0,0,0,1,ratus organisasi masyarakat islam gerebek jaka a hancur partai komunis indonesia uniform resource locator uniform resource locator,"['ratus', 'organisasi', 'masyarakat', 'islam', 'gerebek', 'jaka', 'a', 'hancur', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator']"
usir umat Buddha Myanmar dari URL landa Indonesia,1,0,0,1,1,1,0,0,0,0,0,1,usir umat buddha myanmar uniform resource locator landa indonesia,"['usir', 'umat', 'buddha', 'myanmar', 'uniform', 'resource', 'locator', 'landa', 'indonesia']"
"Fahri Hamzah membela Prabowo terkait bantuan pemerintah Jokowi kepada Rohingya. Bubarkan PKI, bubarkan PKI",1,0,0,1,0,1,0,0,0,0,0,1,fahri hamzah bela prabowo kait bantu perintah jokowi rohingya bubar partai komunis indonesia bubar partai komunis indonesia,"['fahri', 'hamzah', 'bela', 'prabowo', 'kait', 'bantu', 'perintah', 'jokowi', 'rohingya', 'bubar', 'partai', 'komunis', 'indonesia', 'bubar', 'partai', 'komunis', 'indonesia']"
SELAMA REZIM JOKOWI TIDAK JATUH MAKA KEADILAN HANYA UNTUK PENGUASA. SATU-SATUNYA CARA MENGHAPUS JOKOWI.,1,0,1,0,0,0,0,0,1,0,0,1,rezim jokowi jatuh adil kuasa hapus jokowi,"['rezim', 'jokowi', 'jatuh', 'adil', 'kuasa', 'hapus', 'jokowi']"
"USER RT USER Bubarkan saja DPR, korupsi pasti berhenti",1,0,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat korupsi henti,"['bubar', 'dewan', 'wakil', 'rakyat', 'korupsi', 'henti']"
RT PKI atau PENGGUNA Khilafah sama-sama anti Pancasila... Bubarkan dan tangkap DPR yang mendukungnya...,1,0,0,1,0,0,0,0,1,0,0,1,partai komunis indonesia khilafah anti pancasila bubar tangkap dewan wakil rakyat dukung,"['partai', 'komunis', 'indonesia', 'khilafah', 'anti', 'pancasila', 'bubar', 'tangkap', 'dewan', 'wakil', 'rakyat', 'dukung']"
Itulah Menteri Perdagangan asal China... yang sudah lama tinggal dan mencari makan di Indonesia namun tetap ingin mencari masalah dengan penduduk asli. Usir dia dari Republik Indonesia...,1,0,1,0,0,1,0,0,0,0,0,1,menteri dagang cina tinggal cari makan indonesia cari duduk asli usir republik indonesia,"['menteri', 'dagang', 'cina', 'tinggal', 'cari', 'makan', 'indonesia', 'cari', 'duduk', 'asli', 'usir', 'republik', 'indonesia']"
RT USER USER Umat Islam dibutuhkan hanya saat pemilu... setelah itu mereka diinjak. Mari kita masukkan partai politik dan rezim yang anti-Islam ke dalam daftar hitam.,1,0,0,1,1,0,0,0,0,0,0,1,umat islam butuh pilih injak mari masuk ai politik rezim anti islam daftar hitam,"['umat', 'islam', 'butuh', 'pilih', 'injak', 'mari', 'masuk', 'ai', 'politik', 'rezim', 'anti', 'islam', 'daftar', 'hitam']"
Pengguna RT,1,0,0,1,0,0,0,0,1,0,0,1,,[]
Tangkap Ahok dan kelompoknya yang memalsukan e-KTP karena mengkhianati bangsa dan negara,1,0,0,1,0,0,0,0,1,0,0,1,tangkap ahok kelompok palsu e kartu tanda duduk khianat bangsa negara,"['tangkap', 'ahok', 'kelompok', 'palsu', 'e', 'kartu', 'tanda', 'duduk', 'khianat', 'bangsa', 'negara']"
Penangkapan masyarakat terhadap Ahok bersama FPI Indonesia akan hancur tanpa ulama.,1,0,1,0,0,0,0,0,1,0,0,1,tangkap masyarakat hadap ahok front bela islam indonesia hancur ulama,"['tangkap', 'masyarakat', 'hadap', 'ahok', 'front', 'bela', 'islam', 'indonesia', 'hancur', 'ulama']"
"Nampaknya kini NKRI ingin dijadikan seperti KOREA UTARA oleh rezim Jokowi! Blokir Jokowi, hapus Jokowi",1,0,1,0,0,0,0,0,1,0,0,1,nampaknya negara republik indonesia sepe i korea utara rezim jokowi blokir jokowi hapus jokowi,"['nampaknya', 'negara', 'republik', 'indonesia', 'sepe', 'i', 'korea', 'utara', 'rezim', 'jokowi', 'blokir', 'jokowi', 'hapus', 'jokowi']"
"SELAMATKAN INDONESIA! Ayo, penjarakan aku! gulingkan jokowi!",1,0,1,0,0,0,0,0,1,0,0,1,selamat indonesia ayo penjara guling jokowi,"['selamat', 'indonesia', 'ayo', 'penjara', 'guling', 'jokowi']"
PENGGUNA HAPUS KPK!!,1,0,0,1,0,0,0,0,1,0,0,1,hapus komisi berantas korupsi,"['hapus', 'komisi', 'berantas', 'korupsi']"
Keputusan PENGGUNA...bubarkan DPR...,1,0,0,1,0,0,0,0,1,0,0,1,putus bubar dewan wakil rakyat,"['putus', 'bubar', 'dewan', 'wakil', 'rakyat']"
"Pengusaha China: Kalau Reklamasi Pulau G Dibatalkan, Jokowi Akan Kita Singkirkan! URL",1,0,1,0,0,0,0,0,1,0,0,1,usaha cina reklamasi pulau batal jokowi singkir uniform resource locator,"['usaha', 'cina', 'reklamasi', 'pulau', 'batal', 'jokowi', 'singkir', 'uniform', 'resource', 'locator']"
"ayo kita usir dan bantai saja semua umat Hindu Budha di Indonesia, biar mereka tahu seperti apa.... URL",1,0,0,1,1,0,0,0,0,0,0,1,ayo usir bantai umat hindu buddha indonesia biar sepe i uniform resource locator,"['ayo', 'usir', 'bantai', 'umat', 'hindu', 'buddha', 'indonesia', 'biar', 'sepe', 'i', 'uniform', 'resource', 'locator']"
"China sudah terkenal dengan tipu muslihatnya, alangkah baiknya jika mereka diusir dan disuruh kembali ke habitat aslinya.",1,0,0,1,0,1,0,0,0,0,0,1,cina kenal tipu muslihat alangkah usir suruh habitat asli,"['cina', 'kenal', 'tipu', 'muslihat', 'alangkah', 'usir', 'suruh', 'habitat', 'asli']"
Hapus presiden USER yang lemah,1,0,1,0,0,0,0,0,1,0,0,1,hapus presiden lemah,"['hapus', 'presiden', 'lemah']"
USER USER Bubarkan saja DPR...,1,0,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat,"['bubar', 'dewan', 'wakil', 'rakyat']"
PENGGUNA Pers harus mempunyai program yang besar dan berkelanjutan untuk menghilangkan Islam dari Indonesia karena tidak ada manfaatnya,1,0,0,1,1,0,0,0,0,0,0,1,pers program hilang islam indonesia manfaat,"['pers', 'program', 'hilang', 'islam', 'indonesia', 'manfaat']"
RT USER Terus Usut Korupsi Sandiaga dan Anies di Pameran Buku Jerman! Batalkan penunjukan Anies-Sandi!!!,1,0,0,1,0,0,0,0,1,0,0,1,usut korupsi sandiaga anies pamer buku jerman batal anies sandi,"['usut', 'korupsi', 'sandiaga', 'anies', 'pamer', 'buku', 'jerman', 'batal', 'anies', 'sandi']"
"Polisi saja tidak cukup, pengadilan tidak cukup menegakkan hukum jika masyarakat tidak mendukung, Jokowi-lah yang membuat resah masyarakat, menggulingkannya.",1,0,1,0,0,0,0,0,1,0,0,1,polisi adil tegak hukum masyarakat dukung jokowi resah masyarakat guling,"['polisi', 'adil', 'tegak', 'hukum', 'masyarakat', 'dukung', 'jokowi', 'resah', 'masyarakat', 'guling']"
"jatuhkan jokowi! Ayo mahasiswa, jangan hanya nongkrong di TV, jadilah penonton acara Alay. Nenek moyangmu memanggilmu!! PENGGUNA PENGGUNA",1,0,1,0,0,0,0,0,1,0,0,1,jatuh jokowi ayo mahasiswa nongkrong televisi tonton acara alay nenek moyang panggil,"['jatuh', 'jokowi', 'ayo', 'mahasiswa', 'nongkrong', 'televisi', 'tonton', 'acara', 'alay', 'nenek', 'moyang', 'panggil']"
Jatuhkan Jokowi! Jokowi adalah kader PKI yang menyamar sebagai Sekjen PKT boneka! Mengapa ada wacana aneh dan membahayakan kedaulatan negara seperti ini pada rezim saat ini?,1,0,1,0,0,0,0,0,1,0,0,1,jatuh jokowi jokowi kader partai komunis indonesia samar sekretariat jenderal pkt boneka wacana aneh bahaya daulat negara sepe i rezim,"['jatuh', 'jokowi', 'jokowi', 'kader', 'partai', 'komunis', 'indonesia', 'samar', 'sekretariat', 'jenderal', 'pkt', 'boneka', 'wacana', 'aneh', 'bahaya', 'daulat', 'negara', 'sepe', 'i', 'rezim']"
"Semakin banyak korupsi yang kita temukan, semakin menunjukkan bahwa Komisi Pemberantasan Korupsi telah gagal! Bubarkan dan serahkan aparat kepolisian dan kejaksaan",1,0,0,1,0,0,0,0,1,0,0,1,korupsi temu komisi berantas korupsi gagal bubar serah aparat polisi jaksa,"['korupsi', 'temu', 'komisi', 'berantas', 'korupsi', 'gagal', 'bubar', 'serah', 'aparat', 'polisi', 'jaksa']"
USER Bubarkan DPR...sarang kemiskinan rakyat,1,0,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat sarang miskin rakyat,"['bubar', 'dewan', 'wakil', 'rakyat', 'sarang', 'miskin', 'rakyat']"
Jatuhkan PKI...ingat pengkhianatan PKI tahun 1948...URL,1,0,0,1,0,1,0,0,0,0,0,1,jatuh partai komunis indonesia khianat partai komunis indonesia 1948 uniform resource locator,"['jatuh', 'partai', 'komunis', 'indonesia', 'khianat', 'partai', 'komunis', 'indonesia', '1948', 'uniform', 'resource', 'locator']"
"Siap, mari kita rapatkan barisan karena target selanjutnya adalah menggulingkan Pak Jokowi, masih dengan isu PKI, pembela orang-orang kafir, serta umat beragama dan non-pribadi.",1,0,1,0,1,1,0,0,0,0,0,1,mari rapat baris target guling jokowi isu partai komunis indonesia bela orang orang kafir a umat agama non pribadi,"['mari', 'rapat', 'baris', 'target', 'guling', 'jokowi', 'isu', 'partai', 'komunis', 'indonesia', 'bela', 'orang', 'orang', 'kafir', 'a', 'umat', 'agama', 'non', 'pribadi']"
Hancurkan PKI...!!! URL di depan URL Gedung LBH JAKARTA,1,0,0,1,0,1,0,0,0,0,0,1,hancur partai komunis indonesia uniform resource locator uniform resource locator gedung jaka a,"['hancur', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator', 'gedung', 'jaka', 'a']"
RT USER: Wanita Indonesia yang memakai burka atau niqab harus diberantas dari Indonesia pak USER USER,1,0,0,1,1,0,0,0,0,0,0,1,wanita indonesia pakai burka niqab berantas indonesia,"['wanita', 'indonesia', 'pakai', 'burka', 'niqab', 'berantas', 'indonesia']"
"Pengguna RT kelima mengusir umat Budha dan Kristen dari Indonesia, yang terakhir membakar semua rumah umat Kristen dan Budha",1,0,0,1,1,0,0,0,0,0,0,1,usir umat buddha kristen indonesia bakar rumah umat kristen buddha,"['usir', 'umat', 'buddha', 'kristen', 'indonesia', 'bakar', 'rumah', 'umat', 'kristen', 'buddha']"
Usir China...tidak menghargainya...,1,0,0,1,0,1,0,0,0,0,0,1,usir cina harga,"['usir', 'cina', 'harga']"
"Alhamdulillah...kita sebagai kriminal sudah menunggu-nunggu gerakan seperti ini, semoga semakin banyak yang golput dan menggulingkan Jokowi :)",1,0,1,0,0,0,0,0,1,0,0,1,alhamdulillah kriminal tunggu tunggu gera sepe i moga golput guling jokowi,"['alhamdulillah', 'kriminal', 'tunggu', 'tunggu', 'gera', 'sepe', 'i', 'moga', 'golput', 'guling', 'jokowi']"
"USER Kalahkan pasukan Kongor yang menyebabkan kerusuhan. ""Simpan saja, jangan biarkan hal bodoh itu mengendur.""",1,1,0,1,0,0,0,0,1,0,0,1,kalah pasu kongor rusuh simpan biar bodoh kendur,"['kalah', 'pasu', 'kongor', 'rusuh', 'simpan', 'biar', 'bodoh', 'kendur']"
Indonesia jadi Republik Berisik sejak Presiden USER... gulingkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,indonesia republik berisik presiden guling jokowi,"['indonesia', 'republik', 'berisik', 'presiden', 'guling', 'jokowi']"
IQ 200 Lihat Pelanggaran HAM di Myanmar 1. Usir Duta Besar Myanmar 2. Usir Umat Buddha di Indonesia USER USER USER,1,0,0,1,1,0,0,0,0,0,0,1,intelligence quotient 200 lihat langgar ham myanmar 1 usir duta myanmar 2 usir umat buddha indonesia,"['intelligence', 'quotient', '200', 'lihat', 'langgar', 'ham', 'myanmar', '1', 'usir', 'duta', 'myanmar', '2', 'usir', 'umat', 'buddha', 'indonesia']"
RT USER Nanti masyarakat berdemonstrasi untuk membubarkan jagoan korupsi DPR itu,1,0,0,1,0,0,0,0,1,0,0,1,masyarakat demonstrasi bubar jago korupsi dewan wakil rakyat,"['masyarakat', 'demonstrasi', 'bubar', 'jago', 'korupsi', 'dewan', 'wakil', 'rakyat']"
"Dengan kekuatan Islam, kita akan menggulingkan rezim yang mendukung anti-Islam.",1,0,0,1,1,0,0,0,0,0,0,1,kuat islam guling rezim dukung anti islam,"['kuat', 'islam', 'guling', 'rezim', 'dukung', 'anti', 'islam']"
Wah keren banget reviewnya.. Hebat.. Lanjutkan perjuangan membela rakyat lemah dan kecil.. Singkirkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,keren banget reviewnya hebat juang bela rakyat lemah singkir jokowi,"['keren', 'banget', 'reviewnya', 'hebat', 'juang', 'bela', 'rakyat', 'lemah', 'singkir', 'jokowi']"
"#2019GantiPresiden di Pilgub DKI 2017, AHOK sudah kami copot, Insya Allah #2019GantiPresiden",1,0,1,0,0,0,0,0,1,0,0,1,2019 ganti presiden pilih gubernur daerah khusus ibukota 2017 ahok copot insya allah 2019 ganti presiden,"['2019', 'ganti', 'presiden', 'pilih', 'gubernur', 'daerah', 'khusus', 'ibukota', '2017', 'ahok', 'copot', 'insya', 'allah', '2019', 'ganti', 'presiden']"
Hapus Jokowi karena bermain-main dengan hukum,1,0,1,0,0,0,0,0,1,0,0,1,hapus jokowi main main hukum,"['hapus', 'jokowi', 'main', 'main', 'hukum']"
"Saudara laki-laki,; ; JIKA MASIH ADA CINTA TERHADAP AGAMA DAN NEGARA INI,; Umat ​​Islam BANGKIT DAN BERGERAK!!!; ; #2019GantiPresiden; Satukan Gerak; #2019Presiden Baru",1,0,0,1,1,0,0,0,0,0,0,1,saudara laki laki cinta hadap agama negara umat islam bangkit gerak 2019 ganti presiden gerak 2019presiden,"['saudara', 'laki', 'laki', 'cinta', 'hadap', 'agama', 'negara', 'umat', 'islam', 'bangkit', 'gerak', '2019', 'ganti', 'presiden', 'gerak', '2019presiden']"
